geneid	taxid	symbol	Full_name_from_nomenclature_authority
5740740	7227	28SrRNA-Psi:CR40596	28S ribosomal RNA pseudogene:CR40596
5740741	7227	snoRNA:Psi18S-841c	-
5740743	7227	CG34436	-
5740745	7227	CG34444	-
5740746	7227	CG34172	-
5740749	7227	CR41606	-
5740751	7227	Cpr65Ax1	Cuticular protein 65Ax1
5740752	7227	CG34183	-
5740753	7227	snoRNA:Psi28S-3405c	-
5740754	7227	snoRNA:Psi28S-3327b	-
5740757	7227	CG34316	-
5740761	7227	CG34445	-
5740763	7227	snoRNA:Psi28S-1837b	-
5740764	7227	CR40766	-
5740766	7227	CG34313	-
5740767	7227	snoRNA:Psi18S-525g	-
5740768	7227	snoRNA:Psi18S-1854c	-
5740769	7227	CG44005	-
5740770	7227	snoRNA:Psi18S-1377e	-
5740771	7227	CG34235	-
5740774	7227	CG34214	-
5740775	7227	CG34450	-
5740777	7227	CR41591	-
5740779	7227	snoRNA:Me28S-G1083d	-
5740781	7227	snoRNA:Psi28S-3385a	-
5740782	7227	whip	whipple
5740784	7227	CG11741	-
5740785	7227	snoRNA:Or-CD11b	-
5740786	7227	snoRNA:Psi18S-1347a	-
5740788	7227	CG34382	-
5740789	7227	CR40642	-
5740790	7227	Rpb12	-
5740792	7227	snoRNA:Psi18S-1377d	-
5740793	7227	CG34312	-
5740795	7227	snoRNA:MeU6-C68	-
5740797	7227	snoRNA:Psi28S-3316d	-
5740800	7227	snoRNA:Me18S-U1356b	-
5740802	7227	CG34297	-
5740803	7227	CR41621	-
5740805	7227	CG34208	-
5740806	7227	snoRNA:Me18S-A934	-
5740807	7227	CG34225	-
5740809	7227	CR41571	-
5740810	7227	snoRNA:Me28S-C3227a	-
5740811	7227	CG34231	-
5740812	7227	18SrRNA:CR41548	18S ribosomal RNA:CR41548
5740813	7227	CG34447	-
5740816	7227	DIP-delta	Dpr-interacting protein delta
5740817	7227	CG34283	-
5740818	7227	snoRNA:Psi28S-1135d	-
5740821	7227	snoRNA:Me28S-C788a	-
5740822	7227	CR31032	-
5740825	7227	CG34305	-
5740826	7227	CG34189	-
5740827	7227	CG40635	-
5740828	7227	CR41590	-
5740829	7227	snoRNA:Psi28S-2562	-
5740830	7227	CR40594	-
5740831	7227	CG34167	-
5740833	7227	snoRNA:Psi28S-1060	-
5740834	7227	CG16824	-
5740835	7227	snoRNA:Psi18S-525d	-
5740836	7227	CG34273	-
5740837	7227	CG34425	-
5740838	7227	snoRNA:Psi18S-920	-
5740839	7227	CR41501	-
5740840	7227	Shawl	Shaw-like
5740842	7227	snoRNA:Psi18S-1389a	-
5740846	7227	JYalpha	-
5740847	7227	CG17636	-
5740848	7227	CG34229	-
5740851	7227	CG41284	-
5740852	7227	snoRNA:Me28S-G2743	-
5740853	7227	lmgA	lemming A
5740854	7227	CG34409	-
5740855	7227	CR40640	-
5740857	7227	CR32745	-
5740859	7227	snoRNA:Or-aca3	-
5740860	7227	CG34251	-
5740861	7227	CG34234	-
5740862	7227	snoRNA:Me18S-C1096	-
5740863	7227	snoRNA:Me28S-U2134b	-
5740865	7227	snoRNA:Psi28S-1192c	-
5740866	7227	CG34301	-
5740867	7227	CG34428	-
5740868	7227	CG34458	-
5740871	7227	snoRNA:Psi18S-525k	-
5740876	7227	CG34452	-
5740878	7227	CG34280	-
5740879	7227	CG34367	-
5740881	7227	snoRNA:Psi18S-525i	-
5740883	7227	CG34248	-
5740884	7227	snoRNA:Me28S-A992	-
7354371	7227	CG42374	-
7354373	7227	CG42357	-
7354374	7227	CG42356	-
7354375	7227	lectin-22C	-
7354376	7227	tal-2A	-
7354377	7227	tal-AA	-
7354378	7227	tal-3A	-
7354379	7227	CG42372	-
7354380	7227	CG42375	-
7354381	7227	tal-1A	-
7354382	7227	CG42305	-
7354384	7227	Su(Ste):CR42431	-
7354385	7227	Su(Ste):CR42432	-
7354386	7227	Su(Ste):CR42433	-
7354391	7227	Su(Ste):CR42438	-
7354392	7227	Su(Ste):CR42439	-
7354397	7227	Su(Ste):CR42444	-
7354398	7227	CG42238	-
7354399	7227	CG17454	-
7354400	7227	Ir60b	Ionotropic receptor 60b
7354402	7227	Ir60d	Ionotropic receptor 60d
7354403	7227	Tfb5	TFB5 ortholog (S. cerevisiae)
7354404	7227	Yeti	-
7354405	7227	CG42391	-
7354406	7227	CG42363	-
7354407	7227	CG42362	-
7354408	7227	CG42364	-
7354409	7227	CG42381	-
7354410	7227	CG42379	-
7354411	7227	CG42380	-
7354412	7227	Ir94d	Ionotropic receptor 94d
7354413	7227	CG42263	-
7354414	7227	CG42308	-
7354415	7227	CG42246	-
7354416	7227	Ir7d	Ionotropic receptor 7d
7354417	7227	Ir7e	Ionotropic receptor 7e
7354418	7227	Ir7f	Ionotropic receptor 7f
7354419	7227	CR11386	-
7354420	7227	CG42376	-
7354421	7227	Nsun5	Nop2/Sun-like domain containing protein 5
7354422	7227	CG42239	-
7354423	7227	CG42307	-
7354424	7227	CG42394	-
7354425	7227	CG42306	-
7354426	7227	CG42300	-
7354427	7227	CG42287	-
7354428	7227	CG42245	-
7354429	7227	Snup	Snurportin
7354430	7227	CG42392	-
7354431	7227	CG42266	-
7354432	7227	CG42231	-
7354433	7227	DIP-epsilon	Dpr-interacting protein epsilon
7354434	7227	CG42265	-
7354435	7227	CG42302	-
7354436	7227	CG42395	-
7354437	7227	CG42354	-
7354439	7227	Su(Ste):CR42406	-
7354440	7227	Su(Ste):CR42407	-
7354441	7227	Su(Ste):CR42409	-
7354442	7227	Su(Ste):CR42408	-
7354443	7227	Su(Ste):CR42410	-
7354444	7227	Su(Ste):CR42411	-
7354445	7227	Su(Ste):CR42412	-
7354447	7227	SteXh:CG42398	-
7354448	7227	Su(Ste):CR42415	-
7354449	7227	Su(Ste):CR42414	-
7354450	7227	Su(Ste):CR42417	-
7354451	7227	Su(Ste):CR42416	-
7354452	7227	Su(Ste):CR42418	-
7354453	7227	Su(Ste):CR42419	-
7354454	7227	Su(Ste):CR42421	-
7354455	7227	Su(Ste):CR42420	-
7354457	7227	Su(Ste):CR42422	-
7354458	7227	Su(Ste):CR42424	-
7354459	7227	Su(Ste):CR42425	-
7354460	7227	Su(Ste):CR42426	-
7354461	7227	Su(Ste):CR42428	-
7354462	7227	Su(Ste):CR42427	-
7354463	7227	Su(Ste):CR42429	-
7354464	7227	Su(Ste):CR42430	-
7354465	7227	CG42232	-
7354466	7227	CG42342	-
7354470	7227	CG42402	-
7354471	7227	CG42240	-
7354472	7227	CG42340	-
7354473	7227	moi	modigliani
7354474	7227	CG42393	-
7354475	7227	CG42259	-
7354476	7227	CG42371	-
7411857	7227	dolly-2	-
8673955	7227	CG42592	-
8673956	7227	CG7606	-
8673957	7227	Mst36Fb	Male-specific transcript 36Fb
8673958	7227	CR32496	-
8673959	7227	CR42548	-
8673960	7227	CG42467	-
8673961	7227	CG42580	-
8673962	7227	CG42486	-
8673963	7227	Sfp93F	Seminal fluid protein 93F
8673965	7227	CG42638	-
8673966	7227	Skadu	-
8673967	7227	CG42536	-
8673968	7227	CR18166	-
8673969	7227	CR31700	-
8673970	7227	CG40472	-
8673971	7227	Sfp38D	Seminal fluid protein 38D
8673972	7227	CG42531	-
8673973	7227	Uhg4	-
8673975	7227	Uhg5	-
8673976	7227	CG42397	-
8673977	7227	CG42586	-
8673979	7227	CG42470	-
8673980	7227	Sfp60F	Seminal fluid protein 60F
8673981	7227	Sfp26Ad	Seminal fluid protein 26Ad
8673982	7227	CG43127	-
8673983	7227	Sfp53D	Seminal fluid protein 53D
8673984	7227	Sfp24Ba	Seminal fluid protein 24Ba
8673985	7227	CG42538	-
8673987	7227	Sfp96F	Seminal fluid protein 96F
8673988	7227	CG42455	-
8673989	7227	CR42547	-
8673990	7227	Sfp24Bc	Seminal fluid protein 24Bc
8673991	7227	CG42581	-
8673992	7227	Nost	Nostrin
8673993	7227	CG42508	-
8673994	7227	Ir75b	Ionotropic receptor 75b
8673995	7227	Sfp70A4	Seminal fluid protein 70A4
8673998	7227	CR42491	-
8673999	7227	CG42577	-
8674000	7227	CG42542	-
8674001	7227	CG42496	-
8674002	7227	CG42544	-
8674004	7227	CG42495	-
8674005	7227	Sfp78E	Seminal fluid protein 78E
8674006	7227	CG42591	-
8674007	7227	Sfp33A4	Seminal fluid protein 33A4
8674008	7227	Sfp51E	Seminal fluid protein 51E
8674009	7227	Sfp65A	Seminal fluid protein 65A
8674011	7227	CG42570	-
8674012	7227	CG42521	-
8674013	7227	CG42493	-
8674014	7227	Sfp79B	Seminal fluid protein 79
8674015	7227	CG42465	-
8674016	7227	Sfp24F	Seminal fluid protein 24F
8674018	7227	CG42505	-
8674019	7227	mtTFB1	Mitochondrial Transcription Factor B1
8674020	7227	CG42471	-
8674021	7227	CG42503	-
8674022	7227	CG14397	-
8674023	7227	CG42535	-
8674024	7227	CG42558	-
8674025	7227	CG42579	-
8674026	7227	Gyc76C	Guanylyl cyclase at 76C
8674028	7227	CG42463	-
8674029	7227	CG42561	-
8674030	7227	CG17931	-
8674031	7227	CG42556	-
8674032	7227	CR18275	-
8674033	7227	CG42456	-
8674034	7227	CR14578	-
8674035	7227	CG42489	-
8674036	7227	CG42615	-
8674037	7227	CG42488	-
8674039	7227	CG42518	-
8674040	7227	CR42530	-
8674041	7227	CR13656	-
8674042	7227	CG42598	-
8674043	7227	Sfp77F	Seminal fluid protein 77F
8674044	7227	dpr21	defective proboscis extension response 21
8674045	7227	CR33222	-
8674046	7227	CG42498	-
8674048	7227	Sfp36F	Seminal fluid protein 36F
8674049	7227	Pif1A	PFTAIRE-interacting factor 1A
8674050	7227	CG42504	-
8674051	7227	Sfp33A2	Seminal fluid protein 33A2
8674052	7227	CG42633	-
8674054	7227	Sfp23F	Seminal fluid protein 23F
8674055	7227	mgl	Megalin
8674056	7227	CG42487	-
8674058	7227	CG42481	-
8674059	7227	Sfp24C1	Seminal fluid protein 24C1
8674060	7227	CG42587	-
8674061	7227	Uhg7	-
8674062	7227	CG43339	-
8674063	7227	CG42529	-
8674064	7227	Sfp35C	Seminal fluid protein 35C
8674065	7227	Uhg8	-
8674066	7227	CG42492	-
8674067	7227	CG42560	-
8674068	7227	CG42516	-
8674069	7227	CG42585	-
8674071	7227	CG42497	-
8674072	7227	CG42502	-
8674073	7227	CG42554	-
8674074	7227	CG42537	-
8674075	7227	CG42526	-
8674076	7227	Sfp87B	Seminal fluid protein 87B
8674077	7227	FDY	flagrante delicto Y
8674079	7227	CR42546	-
8674080	7227	CG42512	-
8674081	7227	CG33655	-
8674082	7227	CG42523	-
8674083	7227	CR33317	-
8674084	7227	CG42524	-
8674085	7227	Sfp33A1	Seminal fluid protein 33A1
8674087	7227	CG42494	-
8674088	7227	CG42634	-
8674090	7227	CG42597	-
8674091	7227	CG42594	-
8674092	7227	CG42507	-
8674093	7227	Sfp84E	Seminal fluid protein 84E
8674094	7227	Sfp24Bb	Seminal fluid protein 24Bb
8674095	7227	Sfp26Ac	Seminal fluid protein 26Ac
8674096	7227	CR18228	-
8674097	7227	CG42525	-
8674098	7227	CanA-14F	Calcineurin A at 14F
8674100	7227	CG42511	-
8674101	7227	CR42532	-
8674102	7227	CR42549	-
8674103	7227	CG42583	-
8674104	7227	CG42568	-
8674105	7227	CR42545	-
8674106	7227	CG42578	-
8674107	7227	CG42590	-
8674108	7227	CG42514	-
8674109	7227	CR18217	-
8674111	7227	CG42445	-
8674113	7227	CG42571	-
8674114	7227	inaF-B	-
8674115	7227	Sfp33A3	Seminal fluid protein 33A3
8674116	7227	CG42460	-
8674117	7227	CG42464	-
8674119	7227	Kmn2	kinetochore Mis12-Ndc80 network component 2
8674120	7227	CG42566	-
8680136	7227	ms(2)35Bj	-
8680137	7227	diplomatico	-
8680138	7227	sancho-panza	-
8680139	7227	romeo-y-julieta	-
8680140	7227	guantanamera	-
8680141	7227	corona-2	-
8680142	7227	veguero	-
8680143	7227	rey-del-mundo	-
8680144	7227	fonseca	-
8680146	7227	siren5	-
8680147	7227	siren2	-
8680148	7227	siren7	-
8680149	7227	siren8	-
8680150	7227	siren3	-
8680151	7227	siren4	-
8680152	7227	siren6	-
8680153	7227	circe	-
8680154	7227	rad201	-
8680155	7227	AGAR-11	-
8680156	7227	AGAR-21	-
8680157	7227	AGAR-52	-
8680158	7227	AGAR-53	-
8680159	7227	Omar	-
8680160	7227	Qajjem	-
8680161	7227	wiser	-
8680162	7227	Phox	-
8680163	7227	Dox-3	-
8680164	7227	Bc	-
10178776	7227	CR42738	-
10178777	7227	CG42835	-
10178779	7227	CR40354	-
10178780	7227	CR33929	-
10178781	7227	CG42867	-
10178782	7227	CG31808	-
10178783	7227	CR41243	-
10178784	7227	CG42716	-
10178785	7227	CG42832	-
10178786	7227	Su(Ste):CR40820	-
10178787	7227	CG42852	-
10178788	7227	CR42723	-
10178789	7227	Yu	-
10178791	7227	Ir60c	Ionotropic receptor 60c
10178792	7227	CG42694	-
10178793	7227	CG42789	-
10178795	7227	CG42762	-
10178796	7227	CG42780	-
10178797	7227	pre-mod(mdg4)-X	-
10178798	7227	CR42743	-
10178799	7227	CR40068	-
10178800	7227	CR18854	-
10178801	7227	CR32207	-
10178803	7227	CR30055	-
10178805	7227	CG42654	-
10178806	7227	CG42656	-
10178807	7227	CR31514	-
10178808	7227	snoRNA:Or-CD9b	-
10178809	7227	CG42854	-
10178810	7227	CR16735	-
10178812	7227	CG42815	-
10178813	7227	CR42858	-
10178814	7227	CG42806	-
10178816	7227	pre-mod(mdg4)-U	-
10178817	7227	CG42869	-
10178818	7227	CR40947	-
10178819	7227	CR12798	-
10178820	7227	CG42704	-
10178822	7227	CG42697	-
10178823	7227	CG42778	-
10178824	7227	CG42688	-
10178825	7227	CG42650	-
10178827	7227	CR14033	-
10178828	7227	CG42703	-
10178829	7227	CR32218	-
10178831	7227	CG42846	-
10178832	7227	pre-mod(mdg4)-W	-
10178834	7227	CR42646	-
10178835	7227	CG42766	-
10178836	7227	CR42786	-
10178837	7227	CG42740	-
10178839	7227	CG42690	-
10178840	7227	CG42837	-
10178841	7227	CR42859	-
10178842	7227	CR40182	-
10178843	7227	CR31822	-
10178844	7227	CG42831	-
10178845	7227	CR42721	-
10178846	7227	CG42661	-
10178847	7227	CG42662	-
10178848	7227	CR31824	-
10178849	7227	CR40461	-
10178851	7227	CG42857	-
10178852	7227	CG42819	-
10178853	7227	CG42866	-
10178857	7227	CG42692	-
10178859	7227	CG42728	-
10178860	7227	CG42790	-
10178861	7227	pre-mod(mdg4)-T	-
10178862	7227	CG42714	-
10178863	7227	CR33283	-
10178864	7227	CG42711	-
10178865	7227	CR42836	-
10178866	7227	CG42855	-
10178868	7227	Kaz1-ORFA	-
10178869	7227	CR42842	-
10178870	7227	CG42727	-
10178871	7227	CR42861	-
10178872	7227	CR42746	-
10178873	7227	CG42824	-
10178874	7227	CR42767	-
10178875	7227	CG42752	-
10178876	7227	yar	yellow-achaete intergenic RNA
10178877	7227	CG42818	-
10178878	7227	CR42742	-
10178879	7227	CR42653	-
10178880	7227	CG42853	-
10178881	7227	CR40629	-
10178882	7227	CR40441	-
10178883	7227	CR11235	-
10178885	7227	pre-mod(mdg4)-Y	-
10178888	7227	pre-mod(mdg4)-AD	-
10178889	7227	CG42763	-
10178890	7227	CG42713	-
10178891	7227	B9d2	-
10178892	7227	CR31144	-
10178894	7227	CG42809	-
10178895	7227	CR17438	-
10178897	7227	CG42717	-
10178898	7227	CG42705	-
10178899	7227	CG42680	-
10178900	7227	CG42758	-
10178901	7227	CG42659	-
10178902	7227	CR42722	-
10178903	7227	CR42838	-
10178905	7227	CG42826	-
10178906	7227	CG42693	-
10178907	7227	CR31084	-
10178908	7227	CG42782	-
10178909	7227	CG42830	-
10178910	7227	CG42834	-
10178911	7227	CG42870	-
10178912	7227	CG42779	-
10178913	7227	CG42847	-
10178914	7227	CG42876	-
10178915	7227	CR42874	-
10178916	7227	CG42822	-
10178917	7227	CR31044	-
10178921	7227	CR42785	-
10178922	7227	CR30374	-
10178923	7227	CG42753	-
10178924	7227	betaNACtes5	-
10178925	7227	7SLRNA:CR42652	Signal recognition particle 7SL RNA CR42652
10178926	7227	CG42682	-
10178927	7227	CG42851	-
10178928	7227	CG42655	-
10178929	7227	pre-mod(mdg4)-Z	-
10178930	7227	CG42759	-
10178932	7227	MtnE	Metallothionein E
10178933	7227	CG42841	-
10178934	7227	CG42828	-
10178935	7227	CG42649	-
10178936	7227	CR40100	-
10178937	7227	pncr014:3L	-
10178939	7227	CG42660	-
10178940	7227	CG42718	-
10178941	7227	CG42811	-
10178942	7227	snoRNA:Or-CD9a	-
10178943	7227	CG42691	-
10178944	7227	CR32690	-
10178945	7227	CG42710	-
10178946	7227	CG42792	-
10178948	7227	CG42787	-
10178949	7227	CG42681	-
10178950	7227	pre-mod(mdg4)-V	-
10178951	7227	CG42658	-
10178952	7227	CR31292	-
10178954	7227	CG42798	-
10178955	7227	CR42875	-
10178956	7227	CR42839	-
10178957	7227	CG42751	-
10178958	7227	CG42814	-
10178960	7227	pre-mod(mdg4)-AE	-
10178961	7227	CG42808	-
10178962	7227	CR42860	-
10178963	7227	CG42764	-
10178964	7227	CR42862	-
10178965	7227	CG42833	-
10178966	7227	Su(Ste):CR41533	-
10178967	7227	CR41519	-
10178968	7227	CG42781	-
10178970	7227	CR42756	-
10216620	7227	didy	-
10216621	7227	pky	-
10216622	7227	hby	-
10216623	7227	lzb	-
10216624	7227	did	-
10216625	7227	lgr	-
10216626	7227	Taf	-
10216627	7227	lkd	-
10216628	7227	lnr	-
10216629	7227	ltr	-
10216630	7227	pag	-
10216631	7227	caboose	-
12797860	7227	CG43209	-
12797861	7227	mir-4979	mir-4979 stem loop
12797862	7227	mir-1009	mir-1009 stem loop
12797863	7227	mir-4985	mir-4985 stem loop
12797864	7227	CR43257	-
12797865	7227	CR43466	-
12797866	7227	CG43106	-
12797867	7227	CR43609	-
12797868	7227	snoRNA:kis-a	-
12797869	7227	mir-965	mir-965 stem loop
12797870	7227	CR43080	-
12797871	7227	mir-375	mir-375 stem loop
12797872	7227	CG43348	-
12797873	7227	CG43349	-
12797874	7227	CR43263	-
12797875	7227	CG43401	-
12797876	7227	CG43402	-
12797877	7227	mir-2280	mir-2280 stem loop
12797878	7227	CR43464	-
12797880	7227	mir-994	mir-994 stem loop
12797881	7227	mir-318	mir-318 stem loop
12797882	7227	mir-4944	mir-4944 stem loop
12797883	7227	CG43449	-
12797884	7227	CR43283	-
12797885	7227	CR31386	-
12797886	7227	snoRNA:Irbp-a	-
12797887	7227	mir-4945	mir-4945 stem loop
12797888	7227	CG43062	-
12797889	7227	CG43450	-
12797890	7227	CG14742	-
12797891	7227	CR43477	-
12797892	7227	mir-284	mir-284 stem loop
12797893	7227	CG43630	-
12797894	7227	CG43063	-
12797895	7227	CG43208	-
12797896	7227	CR17025	-
12797897	7227	mir-252	mir-252 stem loop
12797898	7227	CR34044	-
12797899	7227	CR43300	-
12797900	7227	CR43460	-
12797901	7227	CG43291	-
12797902	7227	CG43179	-
12797903	7227	mir-2281	mir-2281 stem loop
12797904	7227	mir-2493	mir-2493 stem loop
12797905	7227	mir-3644	mir-3644 stem loop
12797906	7227	CR43432	-
12797908	7227	CR43625	-
12797909	7227	CR43159	-
12797910	7227	CG43248	-
12797911	7227	CG43083	-
12797912	7227	CG43084	-
12797913	7227	CG43082	-
12797914	7227	mir-263b	mir-263b stem loop
12797915	7227	mir-4941	mir-4941 stem loop
12797916	7227	CG43295	-
12797917	7227	CG43249	-
12797918	7227	CR32160	-
12797919	7227	CG43206	-
12797920	7227	mir-2500	mir-2500 stem loop
12797922	7227	CR43433	-
12797923	7227	mir-219	mir-219 stem loop
12797924	7227	snoRNA:Edc3-a	-
12797925	7227	scaRNA:MeU4-A65	small Cajal body-specific RNA : MeU4-A65
12797926	7227	CG43085	-
12797927	7227	CR43086	-
12797928	7227	CR43087	-
12797932	7227	CR32194	-
12797933	7227	CR43306	-
12797934	7227	CR43280	-
12797935	7227	CR32027	-
12797936	7227	mir-315	mir-315 stem loop
12797937	7227	CG43049	-
12797938	7227	CG43407	-
12797939	7227	mir-9a	mir-9a stem loop
12797940	7227	CR43461	-
12797941	7227	CR43496	-
12797942	7227	CR4575	-
12797943	7227	CR32733	-
12797944	7227	mir-4956	mir-4956 stem loop
12797946	7227	CG43198	-
12797948	7227	CR43279	-
12797949	7227	CG43138	-
12797951	7227	CR43615	-
12797952	7227	CR43297	-
12797953	7227	CG43255	-
12797954	7227	mir-4964	mir-4964 stem loop
12797955	7227	mir-31b	mir-31b stem loop
12797956	7227	mir-13b-2	mir-13b-2 stem loop
12797957	7227	mir-4916	mir-4916 stem loop
12797958	7227	snoRNA:CG16892-a	-
12797960	7227	CR43498	-
12797961	7227	mir-2492	mir-2492 stem loop
12797962	7227	CR43217	-
12797963	7227	CR43216	-
12797964	7227	CR43215	-
12797965	7227	CR43214	-
12797966	7227	CR43213	-
12797967	7227	CR43212	-
12797968	7227	CR43211	-
12797969	7227	CR43385	-
12797970	7227	CG43156	-
12797971	7227	CR43157	-
12797972	7227	mir-970	mir-970 stem loop
12797973	7227	CR43636	-
12797974	7227	CR43152	-
12797975	7227	mir-971	mir-971 stem loop
12797976	7227	mir-4917	mir-4917 stem loop
12797977	7227	CG43088	-
12797978	7227	CG43075	-
12797979	7227	CG43076	-
12797980	7227	mir-4957	mir-4957 stem loop
12797981	7227	mir-283	mir-283 stem loop
12797982	7227	mir-304	mir-304 stem loop
12797983	7227	mir-12	mir-12 stem loop
12797984	7227	CR43299	-
12797986	7227	mir-927	mir-927 stem loop
12797987	7227	mir-4958	mir-4958 stem loop
12797988	7227	mir-985	mir-985 stem loop
12797989	7227	mir-4965	mir-4965 stem loop
12797990	7227	CG43077	-
12797991	7227	CR43491	-
12797992	7227	CG43221	-
12797993	7227	CG43220	-
12797994	7227	CR43304	-
12797995	7227	mir-124	mir-124 stem loop
12797996	7227	mir-287	mir-287 stem loop
12797997	7227	CG43054	-
12797998	7227	CG43231	-
12797999	7227	CR43419	-
12798000	7227	CR43420	-
12798001	7227	CG43271	-
12798002	7227	CR43274	-
12798003	7227	CR43413	-
12798005	7227	CR43408	-
12798006	7227	CG43362	-
12798007	7227	CR43358	-
12798009	7227	CG43354	-
12798010	7227	let-7-C	let-7-Complex
12798011	7227	mir-100	mir-100 stem loop
12798012	7227	let-7	-
12798013	7227	mir-125	mir-125 stem loop
12798014	7227	mir-4946	mir-4946 stem loop
12798015	7227	CR43363	-
12798016	7227	mir-2a-2	mir-2a-2 stem loop
12798017	7227	mir-2a-1	mir-2a-1 stem loop
12798018	7227	mir-2b-2	mir-2b-2 stem loop
12798019	7227	CR43097	-
12798020	7227	CR43620	-
12798021	7227	CR43414	-
12798022	7227	CR43606	-
12798023	7227	CR43607	-
12798024	7227	CG43233	-
12798026	7227	mir-1	mir-1 stem loop
12798027	7227	mir-4973	mir-4973 stem loop
12798028	7227	CR43608	-
12798029	7227	mir-133	mir-133 stem loop
12798030	7227	mir-288	mir-288 stem loop
12798031	7227	CR43158	-
12798032	7227	scaRNA:PsiU2-38.40.42	small Cajal body-specific RNA : PsiU2-38.40.42
12798033	7227	mir-4974	mir-4974 stem loop
12798034	7227	CR43148	-
12798036	7227	CR10991	-
12798037	7227	CR1075	-
12798038	7227	CR43486	-
12798039	7227	CR43487	-
12798040	7227	snoRNA:83E4-5	-
12798041	7227	mir-993	mir-993 stem loop
12798042	7227	CR43435	-
12798043	7227	mir-10	mir-10 stem loop
12798044	7227	CG43448	-
12798045	7227	mir-4908	mir-4908 stem loop
12798047	7227	CG43290	-
12798048	7227	mir-4950	mir-4950 stem loop
12798049	7227	CR43238	-
12798050	7227	mir-1013	mir-1013 stem loop
12798051	7227	mir-4948	mir-4948 stem loop
12798052	7227	CR43458	-
12798053	7227	mir-4949	mir-4949 stem loop
12798054	7227	CG43254	-
12798055	7227	scaRNA:MeU2-C41	small Cajal body-specific RNA : MeU2-C41
12798056	7227	CG43060	-
12798057	7227	CG43618	-
12798058	7227	CG43061	-
12798059	7227	CR34046	-
12798060	7227	mir-1014	mir-1014 stem loop
12798061	7227	CR43436	-
12798062	7227	CR40282	-
12798063	7227	CR43281	-
12798064	7227	CR43360	-
12798065	7227	CR43302	-
12798066	7227	CR43303	-
12798067	7227	mir-4918	mir-4918 stem loop
12798068	7227	CR43256	-
12798069	7227	CR41443	-
12798070	7227	scaRNA:PsiU2-35.45	small Cajal body-specific RNA : PsiU2-35.45
12798072	7227	CR31429	-
12798073	7227	mir-4975	mir-4975 stem loop
12798074	7227	CR43611	-
12798075	7227	mir-4976	mir-4976 stem loop
12798076	7227	CR43301	-
12798077	7227	mir-2283	mir-2283 stem loop
12798078	7227	CG43441	-
12798079	7227	CR12842	-
12798080	7227	CG43123	-
12798081	7227	CG43267	-
12798082	7227	mir-4977	mir-4977 stem loop
12798083	7227	scaRNA:PsiU1-6	small Cajal body-specific RNA : PsiU1-6
12798084	7227	mir-317	mir-317 stem loop
12798085	7227	CR43459	-
12798086	7227	mir-277	mir-277 stem loop
12798087	7227	mir-34	mir-34 stem loop
12798088	7227	CG43341	-
12798089	7227	mir-4909	mir-4909 stem loop
12798090	7227	mir-4980	mir-4980 stem loop
12798091	7227	mir-4960	mir-4960 stem loop
12798092	7227	mir-4961	mir-4961 stem loop
12798093	7227	mir-981	mir-981 stem loop
12798094	7227	mir-2496	mir-2496 stem loop
12798095	7227	mir-4954	mir-4954 stem loop
12798096	7227	mir-3641	mir-3641 stem loop
12798097	7227	CR43637	-
12798098	7227	CR34052	-
12798099	7227	CR33218	-
12798100	7227	mir-4955	mir-4955 stem loop
12798101	7227	CR43494	-
12798102	7227	MRE16	mRNA-like ncRNA in embryogenesis 16
12798103	7227	mir-4962	mir-4962 stem loop
12798104	7227	CR33221	-
12798105	7227	CR43298	-
12798106	7227	CG43288	-
12798107	7227	CG43134	-
12798108	7227	CG43135	-
12798109	7227	mir-982	mir-982 stem loop
12798110	7227	mir-303	mir-303 stem loop
12798111	7227	mir-983-1	mir-983-1 stem loop
12798112	7227	mir-983-2	mir-983-2 stem loop
12798113	7227	mir-984	mir-984 stem loop
12798114	7227	CR43614	-
12798115	7227	CR43495	-
12798116	7227	mir-3645	mir-3645 stem loop
12798117	7227	mir-4963	mir-4963 stem loop
12798118	7227	CR43264	-
12798119	7227	CG43136	-
12798120	7227	CG43137	-
12798121	7227	CG43115	-
12798122	7227	CG43090	-
12798123	7227	CR43421	-
12798124	7227	CG43195	-
12798125	7227	CG43308	-
12798126	7227	mir-310	mir-310 stem loop
12798127	7227	mir-311	mir-311 stem loop
12798128	7227	mir-312	mir-312 stem loop
12798129	7227	mir-313	mir-313 stem loop
12798130	7227	mir-2498	mir-2498 stem loop
12798131	7227	mir-991	mir-991 stem loop
12798132	7227	mir-992	mir-992 stem loop
12798133	7227	mir-7	mir-7 stem loop
12798134	7227	CR43160	-
12798136	7227	CR9284	-
12798138	7227	CG43393	-
12798139	7227	CR43422	-
12798140	7227	CG43326	-
12798141	7227	CR30267	-
12798142	7227	CR32835	-
12798143	7227	mir-4939	mir-4939 stem loop
12798144	7227	CG43207	-
12798145	7227	HP1Lcsd	Heterochromatin Protein 1L chromoshadow domain
12798146	7227	CR43170	-
12798147	7227	snoRNA:Me18S-C419	-
12798148	7227	CR43480	-
12798149	7227	mir-969	mir-969 stem loop
12798150	7227	mir-210	mir-210 stem loop
12798151	7227	CG43133	-
12798152	7227	CG43229	-
12798153	7227	CR43492	-
12798155	7227	CR43409	-
12798157	7227	CG43153	-
12798158	7227	CG43438	-
12798159	7227	CG43167	-
12798160	7227	CR43314	-
12798161	7227	bft	bereft
12798162	7227	mir-4986	mir-4986 stem loop
