14051,ORF,primary,14051,FBGN0029815-MONOMER
14052,binding,primary,14052,FBGN0011722-MONOMER
14053,GTPase activity,primary,14053,FBGN0003886-MONOMER
14054,ORF,primary,14054,FBGN0030740-MONOMER
14055,ORF,primary,14055,FBGN0035751-MONOMER
14056,ORF,primary,14056,FBGN0030215-MONOMER
14057,chromatin binding,primary,14057,FBGN0028965-MONOMER
14058,"ATPase activity, coupled",primary,14058,FBGN0031728-MONOMER
14059,high-density lipoprotein binding,primary,14059,FBGN0020035-MONOMER
14060,ORF,primary,14060,FBGN0031546-MONOMER
14061,RNA binding,primary,14061,FBGN0015527-MONOMER
14062,ORF,primary,14062,FBGN0002872-MONOMER
14063,benzodiazepine receptor activity,primary,14063,FBGN0031263-MONOMER
14064,ORF,primary,14064,FBGN0040353-MONOMER
14065,ORF,primary,14065,FBGN0036465-MONOMER
14066,ORF,primary,14066,FBGN0035431-MONOMER
14067,ORF,primary,14067,FBGN0038959-MONOMER
14068,ORF,primary,14068,FBGN0085636-MONOMER
14069,protein tyrosine kinase activity//ATP binding//protein binding,primary,14069,FBGN0003502-MONOMER
14070,double-stranded RNA binding,primary,14070,FBGN0015932-MONOMER
14071,zinc ion binding//nucleic acid binding,primary,14071,FBGN0014366-MONOMER
14072,glucuronosyltransferase activity,primary,14072,FBGN0026755-MONOMER
14073,protein serine/threonine kinase activity,primary,14073,FBGN0027889-MONOMER
14074,ORF,primary,14074,FBGN0052112-MONOMER
14075,triacylglycerol lipase activity,primary,14075,FBGN0038069-MONOMER
14076,protein binding,primary,14076,FBGN0036008-MONOMER
14077,protein serine/threonine kinase activity,primary,14077,FBGN0086899-MONOMER
14078,DNA binding//zinc ion binding,primary,14078,FBGN0039712-MONOMER
14079,ORF,primary,14079,FBGN0032896-MONOMER
14080,DNA-directed RNA polymerase activity,primary,14080,FBGN0038601-MONOMER
14081,ubiquinol-cytochrome-c reductase activity,primary,14081,FBGN0011227-MONOMER
14082,ORF,primary,14082,FBGN0037667-MONOMER
14083,GTPase activator activity,primary,14083,FBGN0039466-MONOMER
14084,ORF,primary,14084,FBGN0030270-MONOMER
14085,neuropeptide hormone activity,primary,14085,FBGN0027109-MONOMER
14086,ORF,primary,14086,FBGN0034260-MONOMER
14087,glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity,primary,14087,FBGN0001091-MONOMER
14088,hydroxymethylglutaryl-CoA reductase (NADPH) activity,primary,14088,FBGN0001205-MONOMER
14089,pyrimidodiazepine synthase activity,primary,14089,FBGN0035906-MONOMER
14090,small conjugating protein ligase activity,primary,14090,FBGN0036666-MONOMER
14091,RNA-directed DNA polymerase activity,primary,14091,FBGN0024270-MONOMER
14092,protein binding,primary,14092,FBGN0033055-MONOMER
14093,ORF,primary,14093,FBGN0259238-MONOMER
14094,protein tyrosine kinase activity,primary,14094,FBGN0010335-MONOMER
14095,"transferase activity, transferring hexosyl groups",primary,14095,FBGN0039273-MONOMER
14096,single-stranded DNA binding//DNA binding//transcription corepressor activity,primary,14096,FBGN0011764-MONOMER
14097,oxidoreductase activity,primary,14097,FBGN0051370-MONOMER
14098,ORF,primary,14098,FBGN0038240-MONOMER
14099,trypsin activity,primary,14099,FBGN0019929-MONOMER
14100,protein-S-isoprenylcysteine O-methyltransferase activity,primary,14100,FBGN0036336-MONOMER
14101,ATP binding//oxidoreductase activity//mRNA binding//aminoacyl-tRNA ligase activity//nucleic acid binding,primary,14101,FBGN0024542-MONOMER
14102,phospholipase C activity,primary,14102,FBGN0031566-MONOMER
14103,ORF,primary,14103,FBGN0085590-MONOMER
14104,tubulin-tyrosine ligase activity,primary,14104,FBGN0031853-MONOMER
14105,binding,primary,14105,FBGN0015587-MONOMER
14106,ORF,primary,14106,FBGN0030890-MONOMER
14107,Rho guanyl-nucleotide exchange factor activity//signal transducer activity,primary,14107,FBGN0035761-MONOMER
14108,ORF,primary,14108,FBGN0034460-MONOMER
14109,ORF,primary,14109,FBGN0031070-MONOMER
14110,ORF,primary,14110,FBGN0036684-MONOMER
14111,ORF,primary,14111,FBGN0040906-MONOMER
14112,DNA binding,primary,14112,FBGN0053860-MONOMER
14113,ORF,primary,14113,FBGN0036133-MONOMER
14114,ubiquitin-protein ligase activity,primary,14114,FBGN0019917-MONOMER
14115,ORF,primary,14115,FBGN0053105-MONOMER
14116,ORF,primary,14116,FBGN0038642-MONOMER
14117,carboxylesterase activity,primary,14117,FBGN0020931-MONOMER
14118,G-protein coupled receptor activity,primary,14118,FBGN0052476-MONOMER
14119,binding,primary,14119,FBGN0051446-MONOMER
14120,ORF,primary,14120,FBGN0069927-MONOMER
14121,small conjugating protein ligase activity,primary,14121,FBGN0032850-MONOMER
14122,histone deacetylase activity,primary,14122,FBGN0051119-MONOMER
14123,galactosyltransferase activity,primary,14123,FBGN0039378-MONOMER
14124,G-protein coupled receptor activity//neuropeptide receptor activity//rhodopsin-like receptor activity,primary,14124,FBGN0053639-MONOMER
14125,structural constituent of ribosome,primary,14125,FBGN0039555-MONOMER
14126,ORF,primary,14126,FBGN0032375-MONOMER
14127,GTPase activity,primary,14127,FBGN0013750-MONOMER
14128,sequence-specific DNA binding//protein heterodimerization activity,primary,14128,FBGN0043001-MONOMER
14129,ORF,primary,14129,FBGN0058341-MONOMER
14130,glutathione peroxidase activity,primary,14130,FBGN0034415-MONOMER
14131,chymotrypsin activity,primary,14131,FBGN0001285-MONOMER
14132,ORF,primary,14132,FBGN0050418-MONOMER
14133,protein binding,primary,14133,FBGN0030114-MONOMER
14134,oxygen transporter activity,primary,14134,FBGN0033367-MONOMER
14135,ORF,primary,14135,FBGN0033086-MONOMER
14136,ORF,primary,14136,FBGN0053689-MONOMER
14137,transcription factor activity//zinc ion binding,primary,14137,FBGN0039039-MONOMER
14138,ORF,primary,14138,FBGN0031710-MONOMER
14139,NAD+ synthase (glutamine-hydrolyzing) activity,primary,14139,FBGN0030512-MONOMER
14140,carboxylesterase activity,primary,14140,FBGN0032131-MONOMER
14141,protein binding//RNA polymerase II transcription factor activity,primary,14141,FBGN0010313-MONOMER
14142,glutathione transferase activity,primary,14142,FBGN0063497-MONOMER
14143,ORF,primary,14143,FBGN0085643-MONOMER
14144,protein kinase activity//ATP binding,primary,14144,FBGN0035397-MONOMER
14145,ORF,primary,14145,FBGN0032431-MONOMER
14146,zinc ion binding//nucleic acid binding,primary,14146,FBGN0032815-MONOMER
14147,zinc ion binding,primary,14147,FBGN0034729-MONOMER
14148,ORF,primary,14148,FBGN0064160-MONOMER
14149,electron carrier activity//ecdysteroid 22-hydroxylase activity//heme binding//iron ion binding,primary,14149,FBGN0000449-MONOMER
14150,zinc ion binding,primary,14150,FBGN0034379-MONOMER
14151,ORF,primary,14151,FBGN0030814-MONOMER
14152,ORF,primary,14152,FBGN0035793-MONOMER
14153,ORF,primary,14153,FBGN0046829-MONOMER
14154,ORF,primary,14154,FBGN0036315-MONOMER
14155,structural constituent of chitin-based cuticle,primary,14155,FBGN0036985-MONOMER
14156,SNARE binding,primary,14156,FBGN0015816-MONOMER
14157,hydrolase activity,primary,14157,FBGN0033226-MONOMER
14158,1-phosphatidylinositol-3-kinase activity,primary,14158,FBGN0015279-MONOMER
14159,peptidyl-prolyl cis-trans isomerase activity,primary,14159,FBGN0013954-MONOMER
14160,electron carrier activity//heme binding//monooxygenase activity//iron ion binding,primary,14160,FBGN0015040-MONOMER
14161,neurotransmitter:sodium symporter activity,primary,14161,FBGN0029762-MONOMER
14162,ORF,primary,14162,FBGN0037241-MONOMER
14163,binding,primary,14163,FBGN0031373-MONOMER
14164,ORF,primary,14164,FBGN0039828-MONOMER
14165,ORF,primary,14165,FBGN0034462-MONOMER
14166,binding,primary,14166,FBGN0033354-MONOMER
14167,protein tyrosine kinase activity//ATP binding,primary,14167,FBGN0004604-MONOMER
14168,ORF,primary,14168,FBGN0029606-MONOMER
14169,protein binding//zinc ion binding,primary,14169,FBGN0039668-MONOMER
14170,catalytic activity,primary,14170,FBGN0031836-MONOMER
14171,electron carrier activity//protein disulfide oxidoreductase activity,primary,14171,FBGN0004465-MONOMER
14172,ORF,primary,14172,FBGN0033951-MONOMER
14173,glycerol-3-phosphate dehydrogenase (NAD+) activity,primary,14173,FBGN0051169-MONOMER
14174,trypsin activity,primary,14174,FBGN0050031-MONOMER
14175,ORF,primary,14175,FBGN0022349-MONOMER
14176,binding,primary,14176,FBGN0034186-MONOMER
14177,extracellular-glutamate-gated ion channel activity,primary,14177,FBGN0037630-MONOMER
14178,olfactory receptor activity//odorant binding,primary,14178,FBGN0037591-MONOMER
14179,ORF,primary,14179,FBGN0034551-MONOMER
14180,sequence-specific DNA binding//specific RNA polymerase II transcription factor activity//transcription factor activity,primary,14180,FBGN0000157-MONOMER
14181,ORF,primary,14181,FBGN0026879-MONOMER
14182,unfolded protein binding//heat shock protein binding,primary,14182,FBGN0052640-MONOMER
14183,ORF,primary,14183,FBGN0030912-MONOMER
14184,peptidyl-prolyl cis-trans isomerase activity,primary,14184,FBGN0013269-MONOMER
14185,electron carrier activity//heme binding//monooxygenase activity//iron ion binding,primary,14185,FBGN0010383-MONOMER
14186,ORF,primary,14186,FBGN0035166-MONOMER
14187,nucleotide binding,primary,14187,FBGN0036995-MONOMER
14188,ORF,primary,14188,FBGN0035124-MONOMER
14189,structural constituent of chitin-based cuticle//structural constituent of chitin-based larval cuticle,primary,14189,FBGN0037069-MONOMER
14190,olfactory receptor activity//odorant binding,primary,14190,FBGN0062565-MONOMER
14191,nucleotide binding//mRNA binding//nucleic acid binding,primary,14191,FBGN0027841-MONOMER
14192,protein binding//zinc ion binding,primary,14192,FBGN0083919-MONOMER
14193,ORF,primary,14193,FBGN0035832-MONOMER
14194,DNA-directed DNA polymerase activity,primary,14194,FBGN0004407-MONOMER
14195,ORF,primary,14195,FBGN0050349-MONOMER
14196,glutathione transferase activity,primary,14196,FBGN0034335-MONOMER
14197,neurotransmitter:sodium symporter activity,primary,14197,FBGN0039915-MONOMER
14198,electron carrier activity//heme binding//iron ion binding//ecdysteroid 2-hydroxylase activity,primary,14198,FBGN0003312-MONOMER
14199,olfactory receptor activity//odorant binding,primary,14199,FBGN0028963-MONOMER
14200,transporter activity,primary,14200,FBGN0037829-MONOMER
14201,serine-type endopeptidase activity,primary,14201,FBGN0052382-MONOMER
14202,chitin binding//sugar binding//protein homodimerization activity,primary,14202,FBGN0029167-MONOMER
14203,ATP binding//aminoacyl-tRNA ligase activity,primary,14203,FBGN0034921-MONOMER
14204,ORF,primary,14204,FBGN0004171-MONOMER
14205,chromatin binding//chaperone binding//zinc ion binding,primary,14205,FBGN0004860-MONOMER
14206,ORF,primary,14206,FBGN0021856-MONOMER
14207,GTPase activator activity/vesicle-releasing,primary,14207,FBGN0037357-MONOMER
14208,ORF,primary,14208,FBGN0046297-MONOMER
14209,DNA binding//zinc ion binding//nucleic acid binding,primary,14209,FBGN0035997-MONOMER
14210,ORF,primary,14210,FBGN0037042-MONOMER
14211,phosphopantetheine binding//RNA polymerase II transcription factor activity//zinc ion binding,primary,14211,FBGN0004858-MONOMER
14212,Ras GTPase activator activity,primary,14212,FBGN0259165-MONOMER
14213,nucleotide binding//mRNA binding,primary,14213,FBGN0037701-MONOMER
14214,ubiquitin thiolesterase activity,primary,14214,FBGN0028372-MONOMER
14215,ORF,primary,14215,FBGN0031421-MONOMER
14216,ORF,primary,14216,FBGN0030282-MONOMER
14217,ubiquitin-protein ligase activity,primary,14217,FBGN0025638-MONOMER
14218,carbohydrate binding//microtubule binding//protein phosphatase 1 binding//catalytic activity//actin binding//actin filament binding,primary,14218,FBGN0014133-MONOMER
14219,ORF,primary,14219,FBGN0036726-MONOMER
14220,ORF,primary,14220,FBGN0050366-MONOMER
14221,ORF,primary,14221,FBGN0031395-MONOMER
14222,voltage-gated potassium channel activity,primary,14222,FBGN0035107-MONOMER
14223,transcription factor activity,primary,14223,FBGN0038851-MONOMER
14224,trypsin activity,primary,14224,FBGN0015001-MONOMER
14225,ORF,primary,14225,FBGN0083971-MONOMER
14226,sphingomyelin phosphodiesterase activity,primary,14226,FBGN0034997-MONOMER
14227,zinc ion binding,primary,14227,FBGN0028991-MONOMER
14228,trypsin activity,primary,14228,FBGN0036891-MONOMER
14229,ORF,primary,14229,FBGN0053272-MONOMER
14230,G-protein coupled receptor activity//rhodopsin-like receptor activity,primary,14230,FBGN0039419-MONOMER
14231,structural constituent of ribosome,primary,14231,FBGN0033555-MONOMER
14232,ORF,primary,14232,FBGN0038909-MONOMER
14233,trypsin activity,primary,14233,FBGN0033363-MONOMER
14234,serine-type endopeptidase inhibitor activity,primary,14234,FBGN0083141-MONOMER
14235,double-stranded RNA binding//protein binding//chromatin binding,primary,14235,FBGN0024807-MONOMER
14236,procollagen-proline 4-dioxygenase activity,primary,14236,FBGN0039776-MONOMER
14237,calcium-transporting ATPase activity,primary,14237,FBGN0030747-MONOMER
14238,phospholipase A2 activity,primary,14238,FBGN0039655-MONOMER
14239,ORF,primary,14239,FBGN0037636-MONOMER
14240,ATP-dependent helicase activity,primary,14240,FBGN0029979-MONOMER
14241,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines//metal ion binding",primary,14241,FBGN0036846-MONOMER
14242,diacylglycerol kinase activity,primary,14242,FBGN0085390-MONOMER
14243,gap junction channel activity,primary,14243,FBGN0024177-MONOMER
14244,unfolded protein binding//heat shock protein binding,primary,14244,FBGN0030207-MONOMER
14245,protein serine/threonine kinase activity,primary,14245,FBGN0053519-MONOMER
14246,ORF,primary,14246,FBGN0030834-MONOMER
14247,ORF,primary,14247,FBGN0085535-MONOMER
14248,DNA-directed RNA polymerase activity,primary,14248,FBGN0003276-MONOMER
14249,oligosaccharyl transferase activity,primary,14249,FBGN0032035-MONOMER
14250,olfactory receptor activity//odorant binding,primary,14250,FBGN0034865-MONOMER
14251,ryanodine-sensitive calcium-release channel activity,primary,14251,FBGN0011286-MONOMER
14252,olfactory receptor activity//odorant binding,primary,14252,FBGN0026386-MONOMER
14253,nuclease activity,primary,14253,FBGN0037263-MONOMER
14254,secondary active organic cation transmembrane transporter activity,primary,14254,FBGN0038750-MONOMER
14255,ORF,primary,14255,FBGN0042103-MONOMER
14256,GTP binding,primary,14256,FBGN0035370-MONOMER
14257,guanylate cyclase activity,primary,14257,FBGN0038436-MONOMER
14258,ORF,primary,14258,FBGN0030980-MONOMER
14259,binding,primary,14259,FBGN0037101-MONOMER
14260,olfactory receptor activity//odorant binding,primary,14260,FBGN0035382-MONOMER
14261,adenosine kinase activity,primary,14261,FBGN0036337-MONOMER
14262,ORF,primary,14262,FBGN0035236-MONOMER
14263,ORF,primary,14263,FBGN0034389-MONOMER
14264,stearoyl-CoA 9-desaturase activity,primary,14264,FBGN0086687-MONOMER
14265,zinc ion binding,primary,14265,FBGN0035137-MONOMER
14266,negative transcription elongation factor activity//RNA binding,primary,14266,FBGN0022063-MONOMER
14267,transmembrane receptor protein tyrosine kinase activity,primary,14267,FBGN0003733-MONOMER
14268,GTPase activity,primary,14268,FBGN0014380-MONOMER
14269,neuropeptide hormone activity,primary,14269,FBGN0013767-MONOMER
14270,protein binding,primary,14270,FBGN0013983-MONOMER
14271,ORF,primary,14271,FBGN0031926-MONOMER
14272,ORF,primary,14272,FBGN0033834-MONOMER
14273,ORF,primary,14273,FBGN0040922-MONOMER
14274,ORF,primary,14274,FBGN0034487-MONOMER
14275,binding,primary,14275,FBGN0029840-MONOMER
14276,ORF,primary,14276,FBGN0033645-MONOMER
14277,ATP binding,primary,14277,FBGN0013277-MONOMER
14278,ORF,primary,14278,FBGN0085615-MONOMER
14279,DNA-directed DNA polymerase activity,primary,14279,FBGN0011762-MONOMER
14280,ORF,primary,14280,FBGN0039264-MONOMER
14281,ORF,primary,14281,FBGN0003268-MONOMER
14282,phospholipase C activity,primary,14282,FBGN0038008-MONOMER
14283,protein tyrosine phosphatase activity,primary,14283,FBGN0000464-MONOMER
14284,protein binding,primary,14284,FBGN0031548-MONOMER
14285,structural constituent of ribosome,primary,14285,FBGN0040007-MONOMER
14286,transporter activity//sodium-dependent multivitamin transmembrane transporter activity,primary,14286,FBGN0052669-MONOMER
14287,cathepsin B activity,primary,14287,FBGN0034709-MONOMER
14288,RNA binding,primary,14288,FBGN0029833-MONOMER
14289,ORF,primary,14289,FBGN0038838-MONOMER
14290,ATP-dependent helicase activity,primary,14290,FBGN0002899-MONOMER
14291,binding//oxidative phosphorylation uncoupler activity//transmembrane transporter activity,primary,14291,FBGN0032090-MONOMER
14292,ORF,primary,14292,FBGN0051465-MONOMER
14293,nucleotide binding//nucleic acid binding,primary,14293,FBGN0042146-MONOMER
14294,ORF,primary,14294,FBGN0050369-MONOMER
14295,ORF,primary,14295,FBGN0010709-MONOMER
14296,Rab GTPase activator activity,primary,14296,FBGN0035073-MONOMER
14297,ORF,primary,14297,FBGN0039008-MONOMER
14298,sodium:potassium:chloride symporter activity,primary,14298,FBGN0032689-MONOMER
14299,poly-glutamine tract binding,primary,14299,FBGN0250829-MONOMER
14300,ORF,primary,14300,FBGN0039944-MONOMER
14301,ORF,primary,14301,FBGN0033692-MONOMER
14302,protein dimerization activity//DNA binding,primary,14302,FBGN0014191-MONOMER
14303,ORF,primary,14303,FBGN0002031-MONOMER
14304,ORF,primary,14304,FBGN0035138-MONOMER
14305,ORF,primary,14305,FBGN0085362-MONOMER
14306,ORF,primary,14306,FBGN0058384-MONOMER
14307,ORF,primary,14307,FBGN0038313-MONOMER
14308,ORF,primary,14308,FBGN0036884-MONOMER
14309,ORF,primary,14309,FBGN0050363-MONOMER
14310,cell adhesion molecule binding//receptor activity//calcium ion binding,primary,14310,FBGN0032655-MONOMER
14311,receptor activity,primary,14311,FBGN0016059-MONOMER
14312,odorant binding,primary,14312,FBGN0034770-MONOMER
14313,ORF,primary,14313,FBGN0035416-MONOMER
14314,protein transmembrane transporter activity//protein transporter activity//protein binding,primary,14314,FBGN0027338-MONOMER
14315,ORF,primary,14315,FBGN0031590-MONOMER
14316,ubiquitin-protein ligase activity,primary,14316,FBGN0037760-MONOMER
14317,sodium channel activity,primary,14317,FBGN0067311-MONOMER
14318,ORF,primary,14318,FBGN0036905-MONOMER
14319,ORF,primary,14319,FBGN0010473-MONOMER
14320,protein binding//mRNA binding//dynein binding//signal transducer activity,primary,14320,FBGN0000183-MONOMER
14321,ORF,primary,14321,FBGN0033954-MONOMER
14322,carboxylesterase activity,primary,14322,FBGN0005037-MONOMER
14323,ORF,primary,14323,FBGN0085345-MONOMER
14324,ORF,primary,14324,FBGN0033088-MONOMER
14325,1-phosphatidylinositol 4-kinase activity,primary,14325,FBGN0040335-MONOMER
14326,transcription factor activity//zinc ion binding,primary,14326,FBGN0045852-MONOMER
14327,Rab GTPase activator activity,primary,14327,FBGN0027505-MONOMER
14328,ORF,primary,14328,FBGN0030797-MONOMER
14329,triacylglycerol lipase activity,primary,14329,FBGN0053174-MONOMER
14330,serine-type peptidase activity//serine-type endopeptidase activity,primary,14330,FBGN0052834-MONOMER
14331,NADH dehydrogenase (ubiquinone) activity,primary,14331,FBGN0013680-MONOMER
14332,Ran guanyl-nucleotide exchange factor activity//chromatin binding,primary,14332,FBGN0002638-MONOMER
14333,"oxidoreductase activity, acting on CH-OH group of donors//binding",primary,14333,FBGN0029866-MONOMER
14334,serine-type endopeptidase activity,primary,14334,FBGN0038484-MONOMER
14335,"hydrogen ion transporting ATPase activity, rotational mechanism",primary,14335,FBGN0015324-MONOMER
14336,structural constituent of adult chitin-based cuticle//structural constituent of chitin-based cuticle,primary,14336,FBGN0036878-MONOMER
14337,protein binding,primary,14337,FBGN0067864-MONOMER
14338,fructose transmembrane transporter activity,primary,14338,FBGN0031523-MONOMER
14339,ORF,primary,14339,FBGN0085224-MONOMER
14340,protein transmembrane transporter activity//binding,primary,14340,FBGN0087013-MONOMER
14341,long-chain-fatty-acid-CoA ligase activity,primary,14341,FBGN0036821-MONOMER
14342,microtubule binding,primary,14342,FBGN0087002-MONOMER
14343,electron carrier activity//heme binding//monooxygenase activity//iron ion binding,primary,14343,FBGN0005670-MONOMER
14344,oxidoreductase activity,primary,14344,FBGN0036125-MONOMER
14345,binding,primary,14345,FBGN0000077-MONOMER
14346,transporter activity//DNA binding//transcription factor activity,primary,14346,FBGN0024251-MONOMER
14347,ORF,primary,14347,FBGN0053642-MONOMER
14348,enoyl-CoA hydratase activity,primary,14348,FBGN0034191-MONOMER
14349,neprilysin activity,primary,14349,FBGN0038818-MONOMER
14350,ATPase activity,primary,14350,FBGN0036443-MONOMER
14351,ORF,primary,14351,FBGN0030929-MONOMER
14352,structural constituent of ribosome,primary,14352,FBGN0019936-MONOMER
14353,ORF,primary,14353,FBGN0052595-MONOMER
14354,ribonucleoside-diphosphate reductase activity,primary,14354,FBGN0011704-MONOMER
14355,zinc ion transmembrane transporter activity,primary,14355,FBGN0024236-MONOMER
14356,ORF,primary,14356,FBGN0032771-MONOMER
14357,ORF,primary,14357,FBGN0040877-MONOMER
14358,binding,primary,14358,FBGN0029814-MONOMER
14359,taste receptor activity,primary,14359,FBGN0045468-MONOMER
14360,ORF,primary,14360,FBGN0037345-MONOMER
14361,ORF,primary,14361,FBGN0085504-MONOMER
14362,DNA (cytosine-5-)-methyltransferase activity,primary,14362,FBGN0028707-MONOMER
14363,glucuronosyltransferase activity,primary,14363,FBGN0038082-MONOMER
14364,structural constituent of ribosome,primary,14364,FBGN0034968-MONOMER
14365,sequence-specific DNA binding//transcription factor activity,primary,14365,FBGN0025776-MONOMER
14366,ORF,primary,14366,FBGN0036616-MONOMER
14367,ORF,primary,14367,FBGN0031356-MONOMER
14368,ORF,primary,14368,FBGN0038944-MONOMER
14369,ORF,primary,14369,FBGN0004591-MONOMER
14370,ORF,primary,14370,FBGN0030752-MONOMER
14371,catalytic activity,primary,14371,FBGN0034999-MONOMER
14372,lipoprotein lipase activity,primary,14372,FBGN0039344-MONOMER
14373,protein binding,primary,14373,FBGN0036819-MONOMER
14374,chitin binding,primary,14374,FBGN0040950-MONOMER
14375,ORF,primary,14375,FBGN0033127-MONOMER
14376,ATPase activity,primary,14376,FBGN0037742-MONOMER
14377,histone acetyltransferase activity,primary,14377,FBGN0028387-MONOMER
14378,calcium ion binding,primary,14378,FBGN0038088-MONOMER
14379,ORF,primary,14379,FBGN0034939-MONOMER
14380,dihydropterin oxidase activity,primary,14380,FBGN0004492-MONOMER
14381,ORF,primary,14381,FBGN0040360-MONOMER
14382,L-lactate dehydrogenase activity,primary,14382,FBGN0001258-MONOMER
14383,ORF,primary,14383,FBGN0030645-MONOMER
14384,RNA-directed DNA polymerase activity,primary,14384,FBGN0063915-MONOMER
14385,protein binding//structural molecule activity,primary,14385,FBGN0025725-MONOMER
14386,Rho guanyl-nucleotide exchange factor activity,primary,14386,FBGN0050456-MONOMER
14387,ORF,primary,14387,FBGN0035649-MONOMER
14388,endopeptidase activity//threonine endopeptidase activity,primary,14388,FBGN0034842-MONOMER
14389,secondary active organic cation transmembrane transporter activity,primary,14389,FBGN0038716-MONOMER
14390,binding,primary,14390,FBGN0086784-MONOMER
14391,ORF,primary,14391,FBGN0053082-MONOMER
14392,ORF,primary,14392,FBGN0026564-MONOMER
14393,glutathione transferase activity,primary,14393,FBGN0030484-MONOMER
14394,ORF,primary,14394,FBGN0030400-MONOMER
14395,ORF,primary,14395,FBGN0037284-MONOMER
14396,zinc ion binding//nucleic acid binding,primary,14396,FBGN0051612-MONOMER
14397,ORF,primary,14397,FBGN0032629-MONOMER
14398,ORF,primary,14398,FBGN0031227-MONOMER
14399,nucleic acid binding//endonuclease activity,primary,14399,FBGN0036831-MONOMER
14400,structural molecule activity,primary,14400,FBGN0002933-MONOMER
14401,DNA binding,primary,14401,FBGN0053878-MONOMER
14402,calcidiol 1-monooxygenase activity,primary,14402,FBGN0024274-MONOMER
14403,epoxide hydrolase activity,primary,14403,FBGN0004476-MONOMER
14404,DNA binding,primary,14404,FBGN0030322-MONOMER
14405,triacylglycerol lipase activity,primary,14405,FBGN0085476-MONOMER
14406,ORF,primary,14406,FBGN0010431-MONOMER
14407,serine-type endopeptidase inhibitor activity,primary,14407,FBGN0026360-MONOMER
14408,ORF,primary,14408,FBGN0038581-MONOMER
14409,rRNA (uridine-2'-O-)-methyltransferase activity,primary,14409,FBGN0038737-MONOMER
14410,serine-type endopeptidase inhibitor activity,primary,14410,FBGN0033113-MONOMER
14411,protein binding//zinc ion binding,primary,14411,FBGN0035233-MONOMER
14412,ORF,primary,14412,FBGN0040786-MONOMER
14413,binding//protein transporter activity,primary,14413,FBGN0001337-MONOMER
14414,ORF,primary,14414,FBGN0043854-MONOMER
14415,ORF,primary,14415,FBGN0033045-MONOMER
14416,cytochrome-c oxidase activity,primary,14416,FBGN0032833-MONOMER
14417,ORF,primary,14417,FBGN0052033-MONOMER
14418,ORF,primary,14418,FBGN0037514-MONOMER
14419,neurexin binding,primary,14419,FBGN0031866-MONOMER
14420,ORF,primary,14420,FBGN0052563-MONOMER
14421,translation initiation factor activity//RNA binding,primary,14421,FBGN0026250-MONOMER
14422,ORF,primary,14422,FBGN0036827-MONOMER
14423,ORF,primary,14423,FBGN0033802-MONOMER
14424,ORF,primary,14424,FBGN0003159-MONOMER
14425,metalloendopeptidase activity//zinc ion binding,primary,14425,FBGN0039734-MONOMER
14426,single-stranded RNA binding//nucleotide binding//mRNA binding,primary,14426,FBGN0010258-MONOMER
14427,calcium ion binding,primary,14427,FBGN0250908-MONOMER
14428,short-branched-chain-acyl-CoA dehydrogenase activity,primary,14428,FBGN0036822-MONOMER
14429,alcohol dehydrogenase (NADP+) activity,primary,14429,FBGN0037537-MONOMER
14430,ORF,primary,14430,FBGN0040729-MONOMER
14431,transporter activity,primary,14431,FBGN0051103-MONOMER
14432,sequence-specific DNA binding//DNA binding//RNA polymerase II transcription factor activity//transcription factor activity//zinc ion binding,primary,14432,FBGN0004607-MONOMER
14433,transcription corepressor activity,primary,14433,FBGN0086231-MONOMER
14434,ORF,primary,14434,FBGN0037985-MONOMER
14435,ORF,primary,14435,FBGN0017590-MONOMER
14436,ORF,primary,14436,FBGN0035019-MONOMER
14437,sequence-specific DNA binding//general transcriptional repressor activity,primary,14437,FBGN0034650-MONOMER
14438,phosphoinositide phospholipase C activity,primary,14438,FBGN0004611-MONOMER
14439,binding//soluble NSF attachment protein activity,primary,14439,FBGN0028552-MONOMER
14440,ORF,primary,14440,FBGN0085207-MONOMER
14441,transcription factor activity,primary,14441,FBGN0025336-MONOMER
14442,ORF,primary,14442,FBGN0085634-MONOMER
14443,tyramine receptor activity//amine receptor activity,primary,14443,FBGN0038542-MONOMER
14444,ORF,primary,14444,FBGN0032188-MONOMER
14445,zinc ion binding//nucleic acid binding,primary,14445,FBGN0037120-MONOMER
14446,zinc ion binding,primary,14446,FBGN0035702-MONOMER
14447,"ATPase activity, coupled to transmembrane movement of substances",primary,14447,FBGN0051792-MONOMER
14448,ORF,primary,14448,FBGN0030035-MONOMER
14449,ORF,primary,14449,FBGN0037102-MONOMER
14450,ORF,primary,14450,FBGN0033107-MONOMER
14451,ORF,primary,14451,FBGN0038960-MONOMER
14452,ORF,primary,14452,FBGN0035867-MONOMER
14453,3'-5' exonuclease activity,primary,14453,FBGN0002891-MONOMER
14454,single-stranded DNA binding//transcription activator activity,primary,14454,FBGN0022361-MONOMER
14455,regulator of G-protein signaling activity,primary,14455,FBGN0024941-MONOMER
14456,GTPase activity,primary,14456,FBGN0067052-MONOMER
14457,DNA binding,primary,14457,FBGN0000376-MONOMER
14458,aldose 1-epimerase activity,primary,14458,FBGN0035679-MONOMER
14459,electron carrier activity//heme binding//transition metal ion binding,primary,14459,FBGN0032652-MONOMER
14460,ORF,primary,14460,FBGN0033701-MONOMER
